index,mean,std
10,850.2977288,42.40451020287823
20,1340.6362642,15.508837195891074
30,1563.2834859999998,382.12739411401077
40,1884.5680337999997,92.17945734790275
50,1943.0258614,437.53154922074145
60,2504.921682,49.16506197679562
70,2664.436321,39.664128984330624
80,2787.4356006000003,16.779064827267984
90,2843.6518263999997,16.64417643160028
100,2980.1024750000006,8.229924424154554
110,2654.5565702,657.3804884474301
120,3095.7715239999998,18.003838596618117
130,3085.2309999999998,19.266455666244553
140,3141.5045253999997,19.52812627358995
150,3084.7982742000004,62.68201647273992
160,3116.4106254000003,78.50242785047456
170,3207.5992428,28.711146880146412
180,3218.8414238000005,22.61771322005807
190,3163.6072873999997,154.3383201395602
200,3215.7899310000003,86.89413773245269
210,3214.4688574,34.00827618526758
220,3145.0618805999998,61.96655927524509
230,3244.3971254000003,39.407588621944036
240,3236.3924644,51.92299505501806
250,3272.7162564,25.321642270585645
260,3250.0339406,30.144309893952773
270,3288.4629536,12.845274043974598
280,3258.1569138,87.52107487590175
290,3331.2034194,41.045861934193304
300,3358.2681814,37.12687299336147
310,3366.0945205999997,35.80239104094255
320,3371.7033693999997,35.48017335252219
330,3419.1460976000003,29.696559249378627
340,3415.5327936000003,13.533756233139432
350,3419.337848,21.896219653753107
360,3017.2149008,639.0264883995919
370,2868.1552598000003,877.6685869461951
380,3389.0878193999997,56.24057274469791
390,3354.1468737999994,51.11932698612293
400,3373.3808992,47.05215025058609
410,2854.5742482,993.8964714257648
420,2775.8990064,832.0218089225317
430,3204.2843554,217.70523889078743
440,3290.1348590000002,57.43868252368298
450,3307.2802081999994,112.4490444426193
460,3418.6863884,22.889768791540607
470,3415.56779,33.55045857367287
480,3424.6304134000006,40.740014556062874
490,3371.7748522,17.614188355658083
500,3438.65366,27.68404600952974
510,3435.6967993999997,39.79782437398055
520,3339.8839536,64.39230602254182
530,3406.3478474000003,20.44110957313948
540,3300.604897,66.13636220212692
550,3395.3385932000006,22.788804071488414
560,3443.6083862,31.046944571114935
570,3511.3028853999995,23.598079322656496
580,3534.4074940000005,30.82712177437036
590,3563.4031542000002,36.41357532716531
600,3498.9909498,60.57675474393653
610,3513.7545898000003,40.32938030973788
620,3539.5256016,21.085318172348888
630,3534.7813420000007,16.37256883603542
640,3382.5384438,156.79978788238068
650,3480.3943253999996,59.79981020069469
660,3458.7810114,200.89378018829112
670,3527.0782078,23.696787958398204
680,3569.0256984,25.629051781011366
690,3571.7415333999998,26.68654853737997
700,3519.418251,82.39332339860995
710,3608.3553626000003,26.094275316061296
720,3592.1865492000006,42.268727324590365
730,3565.9762846,33.93946487906542
740,3580.8739396000005,33.95954124599056
750,3564.8850881999997,49.00835458449694
760,3616.4488024000007,38.51617874094923
770,3577.3078183999996,31.742382917076526
780,3600.2203754,42.011518284424646
790,3564.0375666,68.3406809690838
800,3598.8383094000005,34.65858075332649
810,3630.3145784,37.31860321195094
820,3607.7365290000002,44.25328291956884
830,3664.0468091999996,6.251685528750891
840,3633.0203698000005,28.752148569824737
850,3622.8529690000005,53.81389095151811
860,3667.9446020000005,22.629079272262217
870,3648.9901377999995,28.82907733223686
880,3667.2364336,16.765465248710534
890,3617.6297104000005,83.11095999728467
900,3641.9864836,44.82357487503281
910,3628.3724126,35.897955621441504
920,3675.7698316,29.710575063588617
930,3658.1196486,66.9040565879726
940,3636.2240226000004,88.1723914114178
950,3647.6116004000005,70.20752875047263
960,3597.2409072,66.84967120992022
970,3637.5415789999997,35.71309759604125
980,3642.9804409999997,41.84221406116393
990,3637.2225524,74.20705444595554
1000,3621.7415046,44.971604257696946
1010,3623.235243,28.84689570806712
1020,3618.7225679999997,48.10013672216292
1030,3610.4045063999997,13.472337867267067
1040,3636.60135,73.86301365387817
1050,3568.8795382000003,28.489674831219112
1060,3670.9862044,35.33028526923519
1070,3589.9300969999995,74.01921287638481
1080,3657.0896045999993,37.59824244337536
1090,3598.9996708,79.82175241340931
1100,3663.4398594,60.41396224670741
1110,3700.213918,37.294924891309584
1120,3627.1166672,65.98532037776575
1130,3685.8271822,81.72464301700536
1140,3703.6234323999997,45.03291086145265
1150,3682.060472,56.24779693925477
1160,3656.970867,152.55562909068232
1170,3718.8373837999998,46.218202975179295
1180,3737.8556414,23.22059621534735
1190,3707.7456862,49.407528427276745
1200,3732.3918811999997,28.659778614311566
1210,3697.4276306,75.21881477150289
1220,3704.0673613999998,53.927538862314734
1230,3651.3457586000004,102.99084903542476
1240,3370.2851822,542.1696309545887
1250,3686.1128332,113.17430726626577
1260,3640.9719528,58.292143756423386
1270,3739.7435775999998,13.187265503527035
1280,3714.3082338,7.682518507643234
1290,3727.820521,48.368403614737026
1300,3679.2517961999997,40.36058938928237
1310,3726.4927812,56.56809246417914
1320,3710.251791,41.04291067358101
1330,3737.5184802000003,28.57839999897398
1340,3709.0521678000005,56.320051780557144
1350,3718.561470599999,32.254765657941626
1360,3714.3956451999998,52.72096479410904
1370,3712.3338089999997,33.262198018920856
1380,3722.9626034000003,30.939049944908326
1390,3657.9640322,56.83498024639661
1400,3659.4583594000005,108.22509586909425
1410,3686.2580627999996,73.9126367568323
1420,3740.9810242,41.7896737499158
1430,3711.095989,58.0501050986101
1440,3587.796152,314.6381035931777
1450,3688.5878304,58.99375052333107
1460,3701.2264475999996,70.63478785167689
1470,3718.7144472,66.66723471332918
1480,3739.4632306,55.596615315986455
1490,3710.4242853999995,95.03597104331318
