index,mean,std
2,1072.2437931725062,241.20013561838795
4,956.8812619345301,130.12570771637564
6,970.9466583029276,214.3241320651701
8,984.8518701972462,131.0890514086828
10,900.3476945712227,96.04023001847465
12,905.1433532823345,47.55088012527143
14,944.6197648898367,51.67806547725866
16,922.4099275420309,28.618929691545407
18,876.3599525377776,63.089737395155844
20,903.2648352608578,70.98081112867746
22,1051.5669416362186,118.02766099362198
24,988.364162873711,97.6469833059736
26,1014.1131118944315,59.31062294737214
28,773.8398372842082,102.07660754556528
30,935.2157694738365,139.13544462850558
32,904.2285660429213,79.64628947635386
34,965.9769311733311,115.8594791687739
36,952.1520064729377,59.90151691686495
38,926.597293733625,48.551304461957514
40,885.8297250818829,118.95243104053044
42,857.3097989720624,44.20137311177911
44,920.6783837074343,62.08006726654699
46,963.005046107367,29.705748405441398
48,917.0253546560886,61.1932386292479
50,1050.8656794122785,112.87405663457781
52,1055.6878569624791,149.97282916137397
54,879.3675408154519,158.82325175497022
56,1045.7190806663643,173.25526303353058
58,1019.0265298360318,233.05303505018935
60,827.9692709241993,183.06919785813548
62,936.3577603398883,98.33390500405201
64,1044.3146651187683,132.06557109580984
66,1025.5965399263912,212.48900087848892
68,1034.2682032225787,262.22973450484733
70,1007.6051855390045,111.59865505482269
72,1090.9725948975254,177.07242474862684
74,1032.5564046441043,132.9152773375298
76,1001.4800958134289,112.37469474666955
78,1111.8811971201103,144.78572027158836
80,937.3892118351105,84.20529164197775
82,1023.9114236917123,152.36494041212862
84,1008.584419827294,144.47098299527184
86,953.2547205575551,170.6198824834825
88,1003.4797709939679,116.2123152219966
90,989.1050661618908,217.88986345617806
92,1013.1082604822675,128.72631676163488
94,1086.0539002087924,91.98878964989919
96,981.2628266270178,101.69127532452296
98,1002.2476125640227,123.35542698726292
100,974.0331061717354,65.52058677827337
102,958.100849870697,78.02858570803718
104,939.2584872613788,104.68204973493332
106,1026.7101085403326,119.68238864375611
108,1015.9540386328896,151.55356514573054
110,912.30516741221,122.16253994483614
112,1166.3445432591045,135.56628032427648
114,993.5565056324374,140.74716815954605
116,977.6915885049759,180.5004230359501
118,984.7115407435725,163.08468773521682
120,923.4866350135014,94.17190228169459
122,923.5933047114955,44.75201608863943
124,1057.5664443330058,136.77872402024002
126,951.9979526055628,131.230044416067
128,925.382947816806,150.3945100052737
130,1045.580841970204,220.7258872208706
132,870.6052962036144,214.02964921575688
134,917.2417169748845,156.12824491517617
136,1046.0894128196235,107.9730157294762
138,1001.0901707004074,120.9282103123501
140,909.9426356360397,180.3498883848537
142,1061.7197195635308,110.26494954571102
144,1026.8540864375711,139.2172118160685
146,895.8360890461921,129.76224070336508
148,962.8945255616227,129.59635054851617
150,1052.8746121679003,112.02243678303574
152,992.7146783497144,158.94836439359506
154,1010.9213203012441,166.82425607956822
156,972.3732789774012,163.2210576270625
158,1052.015891539346,204.9260812128468
160,1006.2256968303316,101.58733244157274
162,955.2540960121827,182.44296079594443
164,1002.7693478904478,118.69388886067887
166,1038.320042223398,161.50918939262846
168,985.1421637159652,154.17702462065566
170,920.2725913078069,154.43166732904265
172,1011.9939381720903,143.139731546116
174,921.9385165102398,118.75014860307374
176,1063.6213225662632,123.15736938863832
178,934.6183156569757,217.64693860851708
180,971.7351257874077,172.37695018320863
182,942.7772527871206,111.30080253618355
184,1003.348315301683,208.0189908416838
186,939.8259284618834,138.75950105780456
188,1107.9601715860365,183.56556424132603
190,919.951362863822,153.96958015159157
192,1015.8330232727733,162.90472192032715
194,924.5772547064593,124.4536236344281
196,950.217953823264,57.40719101560649
198,969.3157080509816,184.4916382443992
200,1039.4700314999159,155.74691724155895
